,thumb1,index1,middle1,pinky1,accelX1,accelY1,accelZ1,gForceX1,gForceY1,gForceZ1,gyroX1,gyroY1,gyroZ1,gesture
362,2448,2247,2391,2497,10.17,0.5,0.73,0.73,0.5,10.17,-0.32,-0.03,-0.01,Nice!
363,2467,2273,2419,2475,10.02,0.09,0.82,0.82,0.09,10.02,-2.14,0.13,0.02,Nice!
364,2435,2265,2366,2512,10.07,-0.7,1.7,1.7,-0.7,10.07,-0.31,0.01,-0.06,Nice!
365,2445,2257,2417,2509,10.08,-0.27,0.39,0.39,-0.27,10.08,0.18,-0.16,-0.02,Nice!
366,2455,2223,2375,2512,10.15,-0.65,0.57,0.57,-0.65,10.15,-0.02,-0.04,0.02,Nice!
367,2507,2222,2433,2525,10.2,-0.74,0.67,0.67,-0.74,10.2,-0.05,-0.09,-0.03,Nice!
368,2458,2224,2400,2509,10.1,-0.74,0.55,0.55,-0.74,10.1,-0.03,-0.04,-0.03,Nice!
369,2453,2277,2362,2511,10.12,-0.74,0.54,0.54,-0.74,10.12,-0.03,-0.03,-0.02,Nice!
370,2448,2229,2373,2495,10.15,-0.69,0.58,0.58,-0.69,10.15,-0.04,-0.05,-0.03,Nice!
371,2469,2242,2387,2480,10.1,-0.76,0.54,0.54,-0.76,10.1,-0.03,-0.07,-0.02,Nice!
372,2451,2267,2383,2493,10.16,-0.76,0.66,0.66,-0.76,10.16,-0.04,-0.05,-0.02,Nice!
373,2450,2273,2386,2488,10.23,-0.77,0.6,0.6,-0.77,10.23,-0.02,-0.04,-0.02,Nice!
374,2434,2239,2379,2499,10.22,-0.7,0.67,0.67,-0.7,10.22,0.12,-0.05,-0.04,Nice!
375,2447,2235,2423,2509,9.98,-0.1,0.77,0.77,-0.1,9.98,1.53,0.04,-0.19,Nice!
376,2477,2254,2375,2499,10.2,-0.02,0.81,0.81,-0.02,10.2,0.57,-0.02,-0.05,Nice!
377,2497,2293,2395,2500,10.12,0.16,0.75,0.75,0.16,10.12,0.37,-0.08,0.01,Nice!
378,2470,2242,2411,2495,10.13,-0.1,0.83,0.83,-0.1,10.13,0.14,-0.04,0.03,Nice!
379,2483,2246,2375,2482,10.15,-0.15,0.89,0.89,-0.15,10.15,0.05,-0.03,0.01,Nice!
380,2464,2224,2358,2499,10.11,-0.23,0.69,0.69,-0.23,10.11,-0.04,-0.06,-0.02,Nice!
381,2449,2256,2363,2459,10.25,-0.14,0.69,0.69,-0.14,10.25,0.03,-0.05,-0.03,Nice!
382,2449,2241,2374,2512,10.08,-0.05,0.92,0.92,-0.05,10.08,0.08,0.03,-0.03,Nice!
383,2447,2238,2386,2480,10.08,-0.05,1.13,1.13,-0.05,10.08,-0.02,-0.06,-0.04,Nice!
384,2447,2224,2403,2512,10.17,-0.08,1.79,1.79,-0.08,10.17,0.02,0.05,-0.02,Nice!
385,2438,2234,2377,2496,10.1,0.13,1.77,1.77,0.13,10.1,0.2,0.07,-0.01,Nice!
386,2453,2261,2368,2503,9.96,0.22,2.24,2.24,0.22,9.96,0.46,0.07,-0.01,Nice!
387,2452,2241,2400,2487,9.9,0.6,2.51,2.51,0.6,9.9,0.49,-0.02,0.01,Nice!
388,2490,2233,2432,2525,9.92,0.72,2.49,2.49,0.72,9.92,0.18,-0.04,0.04,Nice!
389,2426,2245,2391,2512,9.93,0.73,2.23,2.23,0.73,9.93,0.03,-0.05,0.01,Nice!
390,2439,2238,2384,2461,9.86,1.49,2.4,2.4,1.49,9.86,-0.79,-0.08,-0.02,Nice!
391,2450,2273,2390,2526,10.08,1.14,1.84,1.84,1.14,10.08,-1.44,-0.15,-0.1,Nice!
392,2485,2226,2411,2517,9.97,0.06,1.35,1.35,0.06,9.97,-0.29,-0.18,-0.16,Nice!
393,2433,2255,2384,2487,9.87,0.45,2,2,0.45,9.87,-0.17,0.08,-0.13,Nice!
394,2445,2239,2371,2464,10.21,0.3,2.1,2.1,0.3,10.21,-0.01,0.38,-0.32,Nice!
395,2439,2260,2414,2473,12.14,2.27,2.46,2.46,2.27,12.14,-1,0.59,-0.62,Nice!
396,2469,2261,2401,2470,9.56,1.7,3.71,3.71,1.7,9.56,-0.18,0.02,-0.16,Nice!
397,2411,2252,2365,2486,8.93,2.15,4.53,4.53,2.15,8.93,-0.18,0.05,-0.15,Nice!
398,2441,2231,2368,2509,8.92,2.23,4.77,4.77,2.23,8.92,0.01,0,-0.03,Nice!
399,2448,272,2386,2477,8.65,2.51,5.12,5.12,2.51,8.65,-0.08,0.01,-0.07,Nice!
400,2475,245,2372,2511,8.61,2.35,5.28,5.28,2.35,8.61,-0.05,0.05,-0.07,Nice!
401,2408,206,2382,2491,8.71,2.33,5.17,5.17,2.33,8.71,-0.06,-0.03,-0.03,Nice!
402,2448,2128,2406,2474,8.54,2.56,5.43,5.43,2.56,8.54,-0.06,-0.01,-0.05,Nice!
403,2469,2207,2432,2491,8.51,2.46,5.37,5.37,2.46,8.51,-0.05,-0.03,-0.02,Nice!
404,2479,2253,2384,2497,8.47,2.4,5.4,5.4,2.4,8.47,-0.06,-0.08,-0.01,Nice!
405,2432,2209,2381,2475,8.81,2.12,5.03,5.03,2.12,8.81,-0.12,-0.25,0.03,Nice!
406,2487,2240,2403,2491,9.46,1.69,3.95,3.95,1.69,9.46,-0.17,-0.34,0.03,Nice!
407,2459,2256,2388,2507,9.61,1.37,3.31,3.31,1.37,9.61,-0.1,-0.19,0.03,Nice!
408,2426,2256,2384,2496,9.87,0.99,2.65,2.65,0.99,9.87,-0.03,-0.22,0.07,Nice!
409,2451,2256,2379,2478,9.9,0.81,2.33,2.33,0.81,9.9,-0.07,-0.11,0.01,Nice!
410,2480,2238,2384,2471,10.04,0.58,1.87,1.87,0.58,10.04,-0.04,-0.15,0.04,Nice!
411,2451,2227,2398,2451,10.08,0.45,1.67,1.67,0.45,10.08,-0.05,-0.12,0.01,Nice!
412,2489,2246,2353,2464,10.1,0.17,0.92,0.92,0.17,10.1,-0.07,-0.09,0,Nice!
413,2459,2255,2380,2475,10.06,0.04,0.62,0.62,0.04,10.06,-0.03,-0.1,0.02,Nice!
414,2421,2231,2384,2487,10.21,-0.37,0.1,0.1,-0.37,10.21,-0.04,-0.1,0,Nice!
415,2436,2256,2391,2487,10.23,-0.42,-0.2,-0.2,-0.42,10.23,-0.06,-0.14,0.02,Nice!
416,2432,2265,2435,2507,10.17,-0.51,-0.59,-0.59,-0.51,10.17,-0.04,-0.07,-0.01,Nice!
417,2466,2251,2329,2478,10.14,-0.63,-0.7,-0.7,-0.63,10.14,-0.03,-0.06,-0.02,Nice!
418,2463,2240,2406,2493,10.09,-0.6,-0.7,-0.7,-0.6,10.09,-0.03,-0.05,-0.02,Nice!
419,2463,2254,2406,2470,10.15,-0.58,-0.73,-0.73,-0.58,10.15,-0.03,-0.04,-0.03,Nice!
420,2415,2275,2370,2486,10.02,-0.71,-0.62,-0.62,-0.71,10.02,-0.04,-0.06,-0.02,Nice!
421,2453,2253,2384,2494,10.06,-0.64,-0.56,-0.56,-0.64,10.06,-0.05,-0.04,-0.02,Nice!
422,2443,2248,2391,2480,10.08,-0.59,-0.83,-0.83,-0.59,10.08,-0.03,-0.05,-0.02,Nice!
423,2391,2272,2363,2468,10.04,-0.66,-0.75,-0.75,-0.66,10.04,-0.04,-0.05,-0.03,Nice!
424,2463,2240,2362,2507,10.1,-0.71,-0.95,-0.95,-0.71,10.1,-0.06,0.1,-0.06,Nice!
425,2466,2277,2410,2484,10.08,-0.42,-0.43,-0.43,-0.42,10.08,-0.03,-0.01,-0.04,Nice!
426,2480,2256,2387,2487,10.03,-0.35,0.11,0.11,-0.35,10.03,-0.22,0,-0.02,Nice!
427,2443,2247,2370,2475,10.17,-0.14,0.15,0.15,-0.14,10.17,-0.03,0.02,-0.01,Nice!
428,2448,0,2417,2502,10.22,-0.23,0.46,0.46,-0.23,10.22,-0.05,0.01,0,Nice!
429,2475,0,2364,2519,10.2,-0.18,0.81,0.81,-0.18,10.2,-0.05,-0.03,-0.02,Nice!
430,2456,2219,2390,2498,10.1,-0.16,0.9,0.9,-0.16,10.1,-0.07,-0.09,-0.01,Nice!
431,2430,2245,2416,2476,10.12,-0.25,0.76,0.76,-0.25,10.12,-0.04,-0.06,-0.02,Nice!
432,2491,2219,2384,2466,10.22,-0.27,0.67,0.67,-0.27,10.22,-0.04,-0.03,0.01,Nice!
433,2442,0,2372,2483,10.15,-0.19,0.82,0.82,-0.19,10.15,-0.04,-0.01,-0.03,Nice!
434,2464,2245,2402,2490,10.18,-0.31,0.89,0.89,-0.31,10.18,-0.06,-0.02,-0.03,Nice!
435,2428,2261,2400,2485,10.16,-0.31,0.93,0.93,-0.31,10.16,-0.03,-0.03,-0.02,Nice!
436,2442,2231,2433,2497,10.21,-0.31,0.89,0.89,-0.31,10.21,-0.04,-0.04,-0.02,Nice!
437,2458,1660,2372,2466,10.09,-0.31,0.99,0.99,-0.31,10.09,-0.04,-0.04,-0.02,Nice!
438,2470,1785,2389,2509,10.16,-0.23,0.83,0.83,-0.23,10.16,-0.04,-0.04,-0.02,Nice!
439,2483,1777,2384,2512,10.13,-0.16,0.9,0.9,-0.16,10.13,-0.04,-0.04,-0.02,Nice!
440,2445,1763,2389,2490,10.11,-0.29,0.94,0.94,-0.29,10.11,-0.01,-0.04,0,Nice!
441,2435,0,2413,2484,10.2,-0.34,1.03,1.03,-0.34,10.2,-0.01,0.01,-0.02,Nice!
442,2485,0,2406,2501,10.07,-0.23,1.12,1.12,-0.23,10.07,-0.01,-0.04,-0.01,Nice!
443,2478,0,2407,2487,10.09,-0.35,0.91,0.91,-0.35,10.09,-0.04,-0.05,-0.03,Nice!
444,2445,0,2411,2513,10.13,-0.31,0.96,0.96,-0.31,10.13,-0.04,-0.03,-0.02,Nice!
445,2467,0,2386,2463,10.16,-0.31,1,1,-0.31,10.16,-0.03,-0.04,-0.02,Nice!
446,2453,0,2357,2503,10.13,-0.28,1.01,1.01,-0.28,10.13,-0.02,-0.03,-0.02,Nice!
447,2426,0,2380,2493,10.21,-0.26,0.99,0.99,-0.26,10.21,-0.03,-0.03,-0.03,Nice!
448,2458,0,2370,2451,10.19,-0.2,1.02,1.02,-0.2,10.19,-0.03,-0.05,-0.01,Nice!
449,2489,0,2362,2483,10.15,-0.28,0.82,0.82,-0.28,10.15,-0.04,-0.05,-0.02,Nice!
450,2455,0,2389,2507,10.19,-0.36,0.96,0.96,-0.36,10.19,-0.03,-0.05,-0.02,Nice!
451,2502,0,2389,2497,10.16,-0.46,1.02,1.02,-0.46,10.16,-0.03,-0.05,0.01,Nice!
452,2435,1552,2401,2513,10.15,-0.45,0.97,0.97,-0.45,10.15,0.02,-0.01,0,Nice!
453,2445,0,2378,2496,10.02,-0.4,1.13,1.13,-0.4,10.02,-0.04,0,-0.02,Nice!
454,2449,0,2372,2518,10.05,-0.46,1.13,1.13,-0.46,10.05,-0.08,-0.05,-0.03,Nice!
455,2451,0,2389,2485,10.19,-0.76,0.84,0.84,-0.76,10.19,-0.03,-0.08,0,Nice!
456,2417,0,2395,2480,10.05,-0.7,0.95,0.95,-0.7,10.05,-0.02,-0.05,-0.01,Nice!
457,2414,0,2374,2497,10.06,-0.73,0.93,0.93,-0.73,10.06,-0.04,-0.07,-0.01,Nice!
458,2431,0,2386,2497,10.22,-0.75,0.8,0.8,-0.75,10.22,-0.04,-0.03,-0.04,Nice!
459,2431,0,2385,2497,10.22,-0.79,0.84,0.84,-0.79,10.22,-0.05,-0.06,-0.02,Nice!
460,2459,0,2388,2508,10.2,-0.78,0.72,0.72,-0.78,10.2,-0.04,-0.07,-0.01,Nice!
461,2469,0,2307,2502,10.11,-0.85,0.6,0.6,-0.85,10.11,-0.01,-0.05,-0.03,Nice!
462,2434,0,2400,2475,10.08,-0.67,0.59,0.59,-0.67,10.08,-0.03,0,-0.02,Nice!
463,2437,0,2370,2527,10.16,-0.78,0.67,0.67,-0.78,10.16,0.01,-0.1,0.01,Nice!
464,2431,0,2384,2498,10.08,-0.82,0.74,0.74,-0.82,10.08,-0.04,-0.07,0,Nice!
465,2443,0,2371,2451,10.08,-0.9,0.68,0.68,-0.9,10.08,-0.04,-0.07,-0.03,Nice!
466,2396,0,2368,2505,10.07,-0.71,0.71,0.71,-0.71,10.07,-0.01,-0.06,-0.01,Nice!
467,2401,0,2384,2511,10.29,-0.97,0.43,0.43,-0.97,10.29,-0.03,0.05,-0.06,Nice!
468,2426,0,2416,2502,10.08,-0.55,0.67,0.67,-0.55,10.08,-0.18,-0.23,0,Nice!
469,2435,0,2381,2489,10.21,-0.6,0.85,0.85,-0.6,10.21,-0.03,0.07,-0.07,Nice!
470,2411,0,2384,2501,10.12,-0.57,0.97,0.97,-0.57,10.12,-0.03,-0.02,-0.02,Nice!
471,2418,0,2407,2464,10.11,-0.54,0.87,0.87,-0.54,10.11,-0.04,-0.05,-0.02,Nice!
472,2459,0,2391,2519,10.24,-0.53,0.93,0.93,-0.53,10.24,-0.03,-0.04,-0.01,Nice!
473,2434,2224,2416,2498,10.35,-0.65,0.7,0.7,-0.65,10.35,0,-0.08,0,Nice!
474,2415,2259,2403,2473,10.17,-0.55,0.89,0.89,-0.55,10.17,-0.02,-0.04,-0.02,Nice!
475,2474,2257,2383,2509,10.13,-0.5,0.76,0.76,-0.5,10.13,-0.03,-0.03,-0.02,Nice!
476,2447,2235,2373,2492,10.18,-0.45,0.79,0.79,-0.45,10.18,-0.03,0.05,-0.07,Nice!
477,2467,2224,2400,2464,10.27,-0.56,1.15,1.15,-0.56,10.27,-0.08,-0.01,-0.07,Nice!
478,2453,2241,2386,2489,10.11,-0.44,1.13,1.13,-0.44,10.11,-0.05,-0.04,-0.04,Nice!
479,2455,2241,2399,2475,10.06,-0.35,1.21,1.21,-0.35,10.06,-0.03,-0.04,-0.02,Nice!
480,2434,2251,2384,2457,10.16,-0.32,1.15,1.15,-0.32,10.16,-0.02,-0.04,-0.03,Nice!
481,2423,2237,2386,2498,10.14,-0.4,1.07,1.07,-0.4,10.14,-0.03,-0.04,-0.02,Nice!
482,2429,2213,2369,2466,10.16,-0.53,1.23,1.23,-0.53,10.16,-0.04,-0.05,-0.02,Nice!
483,2491,2240,2399,2496,10.14,-0.38,1.09,1.09,-0.38,10.14,-0.03,-0.05,-0.02,Nice!
484,2432,2252,2372,2495,10.14,-0.55,1.08,1.08,-0.55,10.14,-0.03,-0.06,0,Nice!
485,2463,2243,2416,2471,10.15,-0.32,1.03,1.03,-0.32,10.15,-0.03,-0.04,-0.01,Nice!
486,2457,2235,2375,2500,10.07,-0.46,1.07,1.07,-0.46,10.07,-0.03,-0.03,-0.02,Nice!
487,2466,2218,2406,2487,10.08,-0.21,1.17,1.17,-0.21,10.08,-0.05,-0.05,-0.03,Nice!
488,2478,2231,2395,2491,10.14,-0.36,1.05,1.05,-0.36,10.14,-0.04,-0.04,-0.04,Nice!
489,2456,2259,2400,2480,10.18,-0.53,1.07,1.07,-0.53,10.18,-0.03,-0.07,0,Nice!
490,2449,2258,2386,2480,10.07,-0.43,1.05,1.05,-0.43,10.07,-0.03,-0.06,-0.03,Nice!
491,2478,2255,2384,2509,10.11,-0.42,1.02,1.02,-0.42,10.11,-0.01,-0.04,-0.01,Nice!
492,2463,2236,2421,2531,10.1,-0.29,1.03,1.03,-0.29,10.1,-0.04,-0.04,-0.03,Nice!
493,2448,2222,2407,2532,10.1,-0.33,1.14,1.14,-0.33,10.1,-0.04,-0.04,-0.03,Nice!
494,2448,2265,2421,2471,10.13,-0.34,1.11,1.11,-0.34,10.13,-0.04,-0.04,-0.03,Nice!
495,2481,2243,2416,2494,10.08,-0.4,1.15,1.15,-0.4,10.08,-0.03,-0.03,-0.02,Nice!
496,2453,2230,2381,2487,10.15,-0.26,1.19,1.19,-0.26,10.15,-0.05,-0.02,-0.04,Nice!
497,2466,2229,2394,2461,10.12,-0.23,1.03,1.03,-0.23,10.12,-0.05,-0.08,-0.03,Nice!
498,2444,2276,2377,2544,10.15,-0.28,1.15,1.15,-0.28,10.15,-0.04,-0.04,-0.03,Nice!
499,2463,2246,2416,2496,10.18,-0.34,1.06,1.06,-0.34,10.18,0.05,-0.13,-0.05,Nice!
500,2439,2245,2379,2489,10.13,-0.11,0.11,0.11,-0.11,10.13,0,-0.13,-0.06,Nice!
501,2462,2255,2432,2515,10.13,0.02,-0.02,-0.02,0.02,10.13,-0.03,-0.02,-0.03,Nice!
502,2472,2256,2385,2487,10.08,-0.12,0.21,0.21,-0.12,10.08,-0.03,0.01,0,Nice!
503,2459,2255,2397,2496,10.12,-0.12,0.23,0.23,-0.12,10.12,-0.03,-0.02,-0.03,Nice!
504,2443,2199,2370,2549,10.2,-0.06,0.06,0.06,-0.06,10.2,-0.04,-0.06,-0.04,Nice!
505,2416,2255,2389,2504,10.19,-0.18,0.04,0.04,-0.18,10.19,-0.03,-0.04,-0.02,Nice!
506,2461,2242,2398,2486,10.15,-0.06,0.22,0.22,-0.06,10.15,-0.04,-0.06,-0.02,Nice!
507,2470,2269,2367,2490,10.18,0.03,-0.16,-0.16,0.03,10.18,-0.07,-0.04,-0.05,Nice!
508,2446,2253,2384,2511,10.11,0,0.32,0.32,0,10.11,-0.05,0.03,0.02,Nice!
509,2451,2241,2387,2488,10.09,-0.26,0.36,0.36,-0.26,10.09,-0.03,-0.01,-0.03,Nice!
510,2464,2255,2416,2468,10.17,-0.34,0.29,0.29,-0.34,10.17,-0.03,-0.04,-0.03,Nice!
511,2396,2223,2394,2439,10.18,-0.34,0.19,0.19,-0.34,10.18,-0.05,-0.01,-0.04,Nice!
512,2411,2250,2387,2480,10.15,-0.31,0.28,0.28,-0.31,10.15,-0.03,-0.05,-0.02,Nice!
513,2462,2256,2390,2512,10.16,-0.31,0.36,0.36,-0.31,10.16,-0.04,-0.03,-0.02,Nice!
514,2466,2254,2416,2538,10.15,-0.18,0.47,0.47,-0.18,10.15,-0.03,-0.04,-0.02,Nice!
515,2429,2246,2379,2480,10.15,-0.27,0.58,0.58,-0.27,10.15,-0.03,-0.05,-0.02,Nice!
516,2477,2266,2374,2503,10.13,-0.21,0.41,0.41,-0.21,10.13,-0.04,-0.04,-0.03,Nice!
517,2474,2255,2400,2494,10.14,-0.31,0.62,0.62,-0.31,10.14,-0.03,-0.02,-0.02,Nice!
518,2479,2237,2375,2467,10.18,-0.28,0.49,0.49,-0.28,10.18,-0.04,-0.02,-0.02,Nice!
519,2423,2270,2381,2505,10.08,-0.34,0.94,0.94,-0.34,10.08,-0.02,-0.01,-0.04,Nice!
520,2443,2225,2393,2456,10.14,-0.2,0.95,0.95,-0.2,10.14,-0.04,-0.02,-0.03,Nice!
521,2465,2236,2383,2510,10.19,-0.18,0.88,0.88,-0.18,10.19,-0.05,-0.05,-0.03,Nice!
522,2442,2241,2384,2493,10.12,-0.09,0.92,0.92,-0.09,10.12,-0.03,-0.05,-0.02,Nice!
523,2371,2260,2406,2497,10.24,-0.23,0.89,0.89,-0.23,10.24,-0.04,-0.05,-0.02,Nice!
524,2435,2234,2386,2491,10.14,-0.11,0.93,0.93,-0.11,10.14,-0.03,-0.05,-0.02,Nice!
525,2469,2254,2407,2511,10.25,-0.27,0.85,0.85,-0.27,10.25,-0.03,-0.02,-0.03,Nice!
526,2458,2235,2394,2454,10.2,-0.12,0.92,0.92,-0.12,10.2,-0.03,-0.04,-0.02,Nice!
527,2444,2207,2390,2495,10.23,-0.17,0.82,0.82,-0.17,10.23,-0.04,-0.07,-0.02,Nice!
528,2446,0,2394,2467,10.17,0.01,0.72,0.72,0.01,10.17,-0.05,-0.07,-0.01,Nice!
529,2452,2254,2384,2510,10.16,-0.09,0.68,0.68,-0.09,10.16,-0.03,-0.04,-0.02,Nice!
530,2416,2090,2409,2480,10.13,-0.04,0.86,0.86,-0.04,10.13,-0.03,-0.03,-0.03,Nice!
531,2436,2240,2366,2517,10.1,-0.05,0.83,0.83,-0.05,10.1,-0.04,-0.04,-0.02,Nice!
532,2443,2251,2405,2496,10.16,-0.02,0.81,0.81,-0.02,10.16,-0.04,-0.04,-0.03,Nice!
533,2489,2227,2375,2498,10.1,-0.07,0.9,0.9,-0.07,10.1,-0.03,-0.04,-0.02,Nice!
534,2479,2240,2384,2494,10.14,-0.08,0.89,0.89,-0.08,10.14,-0.03,-0.04,-0.02,Nice!
535,2481,2242,2399,2501,10.15,-0.16,0.81,0.81,-0.16,10.15,-0.04,-0.03,-0.03,Nice!
536,2441,2235,2378,2463,10.18,-0.06,0.8,0.8,-0.06,10.18,-0.02,-0.03,-0.01,Nice!
537,2465,2242,2377,2505,10.11,-0.22,0.97,0.97,-0.22,10.11,-0.04,-0.07,0,Nice!
538,2474,1382,2384,2497,10.22,-0.06,0.77,0.77,-0.06,10.22,-0.03,-0.06,0,Nice!
539,2414,0,2391,2483,10.22,0.03,0.74,0.74,0.03,10.22,-0.04,-0.04,-0.04,Nice!
540,2490,1506,2383,2503,10.21,-0.07,0.48,0.48,-0.07,10.21,-0.05,-0.05,-0.03,Nice!
541,2469,1514,2395,2512,10.2,-0.23,0.3,0.3,-0.23,10.2,-0.05,-0.08,-0.03,Nice!
542,2437,1518,2381,2496,10.16,-0.06,0.69,0.69,-0.06,10.16,-0.03,-0.02,-0.03,Nice!
543,2437,2160,2379,2471,10.16,0.03,0.7,0.7,0.03,10.16,-0.03,-0.05,-0.03,Nice!
544,2455,0,2409,2490,10.22,-0.1,0.55,0.55,-0.1,10.22,-0.04,-0.03,-0.02,Nice!
545,2441,0,2362,2510,10.15,-0.04,0.65,0.65,-0.04,10.15,-0.02,-0.03,-0.02,Nice!
546,2461,0,2365,2527,10.12,-0.16,0.76,0.76,-0.16,10.12,-0.04,-0.06,-0.03,Nice!
547,2448,0,2386,2536,10.18,-0.04,0.62,0.62,-0.04,10.18,-0.03,-0.04,-0.02,Nice!
548,2461,0,2384,2487,10.13,-0.11,0.67,0.67,-0.11,10.13,-0.03,-0.03,-0.03,Nice!
549,2436,2238,2368,2483,10.12,-0.03,0.9,0.9,-0.03,10.12,-0.04,-0.05,-0.02,Nice!
550,2517,2226,2391,2503,10.07,0.04,0.71,0.71,0.04,10.07,-0.04,-0.06,-0.04,Nice!
551,2483,2251,2372,2494,10.12,0.06,0.74,0.74,0.06,10.12,-0.03,-0.04,-0.02,Nice!
552,2448,2231,2391,2496,10.18,0.04,0.8,0.8,0.04,10.18,-0.03,-0.03,-0.02,Nice!
553,2478,2237,2387,2471,10.19,0.03,0.77,0.77,0.03,10.19,-0.04,-0.03,-0.02,Nice!
554,2473,2231,2377,2479,10.13,0.04,0.87,0.87,0.04,10.13,-0.04,-0.05,-0.02,Nice!
555,2463,2199,2405,2525,10.2,0.01,0.84,0.84,0.01,10.2,-0.03,-0.06,-0.01,Nice!
556,2448,2240,2403,2469,10.17,0.06,0.72,0.72,0.06,10.17,-0.03,-0.04,-0.02,Nice!
557,2453,2263,2415,2486,10.22,-0.09,0.81,0.81,-0.09,10.22,-0.04,-0.04,-0.01,Nice!
558,2431,2284,2370,2483,10.15,0.02,0.85,0.85,0.02,10.15,-0.03,-0.04,-0.02,Nice!
559,2479,2235,2409,2499,10.11,0.04,0.89,0.89,0.04,10.11,-0.03,-0.05,-0.02,Nice!
560,2432,2249,2395,2509,10.2,0.03,0.94,0.94,0.03,10.2,-0.03,-0.05,-0.01,Nice!
561,2441,2256,2384,2512,10.17,0,0.95,0.95,0,10.17,-0.03,-0.03,-0.03,Nice!
562,2428,2252,2382,2517,10.16,-0.03,0.81,0.81,-0.03,10.16,-0.03,-0.03,-0.03,Nice!
563,2451,2214,2415,2502,10.19,-0.07,0.97,0.97,-0.07,10.19,-0.04,-0.04,-0.02,Nice!
564,2458,2233,2387,2509,10.1,0.12,1.04,1.04,0.12,10.1,-0.02,-0.05,-0.03,Nice!
565,2439,2253,2416,2494,10.14,0.02,0.79,0.79,0.02,10.14,-0.03,-0.05,-0.01,Nice!
566,2450,2240,2379,2480,10.08,0.03,1.04,1.04,0.03,10.08,-0.04,-0.04,-0.04,Nice!
567,2443,2239,2411,2512,10.18,-0.05,0.87,0.87,-0.05,10.18,-0.04,-0.03,-0.03,Nice!
568,2455,2261,2407,2497,10.17,-0.02,1,1,-0.02,10.17,-0.03,-0.04,-0.03,Nice!
569,2439,2269,2385,2494,10.14,0.07,0.98,0.98,0.07,10.14,-0.03,-0.04,-0.02,Nice!
570,2466,2229,2390,2509,10.13,-0.07,0.89,0.89,-0.07,10.13,-0.03,-0.04,-0.02,Nice!
571,2465,2253,2402,2475,10.12,-0.02,0.82,0.82,-0.02,10.12,-0.04,-0.06,-0.02,Nice!
572,2448,2256,2395,2471,10.18,0.03,0.83,0.83,0.03,10.18,-0.04,-0.04,-0.02,Nice!
573,2429,2246,2369,2503,10.14,0.06,1.03,1.03,0.06,10.14,-0.03,-0.03,-0.03,Nice!
574,2437,2253,2395,2502,10.18,0.01,0.92,0.92,0.01,10.18,-0.04,-0.04,-0.03,Nice!
575,2469,2270,2384,2486,10.18,-0.04,0.95,0.95,-0.04,10.18,-0.03,-0.03,-0.01,Nice!
576,2494,2259,2409,2487,10.12,-0.09,1.02,1.02,-0.09,10.12,-0.04,-0.05,-0.01,Nice!
577,2448,2247,2384,2493,10.13,0.01,1.01,1.01,0.01,10.13,-0.04,-0.04,-0.02,Nice!
578,2406,2221,2378,2505,10.09,-0.17,0.96,0.96,-0.17,10.09,-0.04,-0.05,-0.03,Nice!
579,2443,2251,2393,2495,10.18,-0.1,0.77,0.77,-0.1,10.18,-0.03,-0.09,-0.03,Nice!
580,2453,2192,2374,2485,10.26,-0.34,0.91,0.91,-0.34,10.26,0.2,-0.01,-0.02,Nice!
581,2450,1567,2384,2495,10.15,0.11,1.14,1.14,0.11,10.15,0.31,-0.03,-0.02,Nice!
582,2397,1761,2386,2466,10.18,0.33,1.04,1.04,0.33,10.18,0.61,0.06,-0.09,Nice!
583,2449,0,2384,2512,10.11,0.28,1.01,1.01,0.28,10.11,0.3,-0.07,0.07,Nice!
584,2438,0,2362,2486,10.22,0.1,1.16,1.16,0.1,10.22,0.42,0.07,-0.05,Nice!
585,2432,0,2427,2482,10.12,0.38,1.14,1.14,0.38,10.12,-0.01,-0.03,-0.02,Nice!
586,2439,0,2370,2494,10.18,0.42,1.1,1.1,0.42,10.18,0.15,-0.02,-0.03,Nice!
587,2422,0,2386,2491,10.13,0.14,1.32,1.32,0.14,10.13,0.31,-0.02,-0.03,Nice!
588,2448,0,2395,2495,10.07,0.51,1.23,1.23,0.51,10.07,0.26,-0.02,-0.02,Nice!
589,2459,0,2389,2473,10.09,0.51,1.21,1.21,0.51,10.09,0.34,-0.04,-0.01,Nice!
590,2473,0,2385,2459,10.18,0.47,1.38,1.38,0.47,10.18,0.22,-0.05,-0.01,Nice!
591,2427,0,2388,2502,10.15,0.55,1.28,1.28,0.55,10.15,0.15,0,-0.01,Nice!
592,2465,0,2399,2486,10.1,0.49,1.55,1.55,0.49,10.1,-0.01,-0.04,-0.03,Nice!
593,2454,0,2415,2491,10.09,0.64,1.59,1.59,0.64,10.09,-0.05,-0.04,-0.01,Nice!
594,2451,0,2373,2498,10.07,0.59,1.6,1.6,0.59,10.07,-0.03,-0.05,-0.03,Nice!
595,2443,0,2390,2480,10.09,0.71,1.53,1.53,0.71,10.09,-0.04,-0.04,-0.03,Nice!
596,2432,0,2401,2479,10.13,0.7,1.64,1.64,0.7,10.13,-0.06,-0.05,0,Nice!
597,2457,0,2394,2474,10.03,0.72,1.5,1.5,0.72,10.03,-0.02,-0.03,-0.03,Nice!
598,2446,0,2393,2492,10.14,0.62,1.5,1.5,0.62,10.14,-0.26,-0.08,-0.03,Nice!
